"I checked some stuff that they said they checked and they said full but not full like liquid for radiator like liquid for windshield like they made all the motor dirt they spoiled oil everywhere they did not clean it when they was changing oil for me the problem that I'm member with jiffylube ",Other service issues,Unprofessional employees
"Cost of service for oil change is too high ",Price too high
Have regular mechanic that does other routine maintenance,Competition-prefer local mechanic
"It won't be ""Jiffy""",Service took too long
Only trust them with oil changes,Untrustworthy\Mistrust
The skill sets at my regular maintenance provider are better in my opinion,Competition-prefer local mechanic
"Pretty sure I was ""upsold""",Overselling-Pressure to buy
Better satisfied at another place,Competition-prefer local mechanic
Lied about cleaning windows and vacuuming which i really didnt need done in the first place but why lie about doing it? Suggested i buy services for the vehicle that were not needed,Other service issues
I felt like the initial prices quoted to me were inflated because I am female,Price too high,Female felt taken advantage of
"I got an oil change and when I received my final paperwork it showed that my fluids were topped, Windows cleand, car vacuumed",Other service issues
To expensive,Price too high
The cost,Price too high
I have an excellent shop for other maintenance,Competition-prefer local mechanic
They got oil on my white seats for the second time and then made me feel uncomfortable and like he wasn't gonna take no for an answer when he told me that I needed transmission fluid and I told him I was gonna wait because I didn't have much time that I was on my lunch break,Service took too long
Too expensive,Price too high
Car still under warranty so will return to dealer for other maintenance,Competition-prefer other car care chain
"Don't live here and always go to my dealer ",Competition-prefer other car care chain
Too expensive,Price too high
"Though the staff was very courteous, I  did not receive the signature service I was expecting",Other issues
Because we have a mechanic who does all other maintenance on our autos,Competition-prefer local mechanic
We had to wait over 40 minutes to get serviced,Service took too long
It took an hour and a half and then as I was leaving they had to pull my truck back in to drain some oil out because two different guys worked on it and both added oil,Service took too long
Employees standing around and talking while there is a line of cars waiting,Service took too long
I really don't like feeling like I'm constantly having additional services and products pushed on me,Overselling-Pressure to buy
I am not certain they will understand how to work on my specific model/make/year of my vehicle(s),Employees not knowledgeable
the Prius is a very specialized vehicle,Other issues
Prices,Price too high
I feel that I was being tricked in to overpaying for my oil change,Price too high
"beyond regular oil and filter changes, all my auto maintenace cares are done at the car dealership",Competition-prefer other car care chain
It took a long time to get a cabin filter and then about 40 more minutes to out it in,Service took too long
I have a mechanic,Competition-prefer local mechanic
It ended up costing me a lot of money,Price too high
Overpriced compared to others in the area,Price too high
Too expensive,Price too high
The cost was much higher than I have payed at other places,Price too high
They broke a part on my car while trying to rotate my tires,Interior/Exterior car damage
I don't trust Jiffy Lube with maintenance other than Oil change,Untrustworthy\Mistrust
I only use jiffy lube for oil changes and tire rotations if it is something bigger than that I prefer that the dealership looks at it,Competition-prefer other car care chain
I take my Mini to BMW dealer for all but oil changes,Competition-prefer other car care chain
"Had 4 power steering pumps installed, and none of them fixed my steering",Other issues
Too expensive!,Price too high
They tried to overcharge me,Overcharged - charged more than was agreed on
"I go other places for things like tires, etc",Competition-prefer local mechanic
I do other maintenance myself,Competition-prefer local mechanic
My wheel and key were full of dirty oil after the oil change,Other service issues
Go to dealership,Competition-prefer other car care chain
I don't go to jiffy lube for that,Competition-prefer local mechanic
"This service took over two and a half hours, and my serviceman was sexist, patronizing, and only directly addressed my boyfriend as a decision maker (he is not, it's my car not his) My boyfriend gave no indication that he wished to be a part of the conversation, but our serviceman said -in front of me - that he wanted to talk to the man since women don't know anything about cars and can't understand his explanation",Service took too long,Female felt taken advantage of,Unprofessional employees
I go to a VW specialist for anything beyond a simple oil change,Competition-prefer other car care chain
I have another mechanic I usually use but Jiffy Lube is more convenient for oil changes,Competition-prefer local mechanic
"was told needed wiper blades and didn't want them to get replaced ,they were just replaced and it started to rain as leaving and bolt fell out and had to go back in for them to fix  the bolt on the wiper blades",Overselling-Pressure to buy
Take forever to be done,Service took too long
I went in for an oil change and check my air cabin filters and forgot to put them back and then I called they Lost the trays and i had to make a second trip for them to find them accidental i know but there was no compensation or anything for the 20-minute wait while they looked around for it,Item missing/stolen
Not replacing clamp and hose that was taken off,Interior/Exterior car damage
The worker there broke the inside handle on my driver's side door,Interior/Exterior car damage
I have a machamic,Competition-prefer local mechanic
As a single mom I had no choice but to bring my daughters with me,Other issues
I have to say that I will definitely not return to that specific Jiffy Lube,Other issues
Wanted fuelfilter changed got home and checked still had old filter new one was not installed and was charged $10 more than what the computer showed was the right price,Price too high,Oil or filter not actually replaced
"Normally I have always had a good experience at jiffy lube ",Other issues
I have a very good mechanic for the other things I need done and I feel that the techs at Jiffy lube will say anything to make some other kind of sale,Competition-prefer local mechanic
"I have t mentally prepare myself for a visit to Jiffy Lube for just an oil change, since I have always found your high-pressure sales pitch for things beyond the oil change hard to handle",Overselling-Pressure to buy
The technician spilled a lot of old when removing my oil filter,Other issues
Oil changes are far too expensive there anymore,Price too high
I hate getting asked if I want an extra $500 worth of services when I came in for only an oil change,Overselling-Pressure to buy
Prefer to use other shops for non-oil change maintenance,Competition-prefer other car care chain
We have a regular mechanic who takes care of other issues,Competition-prefer local mechanic
I have a good relationship w/ my dealership that services and knows my car inside and out,Competition-prefer other car care chain
I left and as I was driving to work the next morning (first time I had driven my car other then taking it home) my tire pressure light came on,Other service issues
The management is poor and is not professional,Unprofessional employees
To expensive,Price too high
My what use to be a quick oil change has turned into a 35 minute oil change,Service took too long
They honestly lied to me about my oil,Untrustworthy\Mistrust
I have a family mechanic that will do the work,Competition-prefer local mechanic
They did not reset the maintenance required light on my car again,"Oil service light not reset "
"I feel I was over charged, and the charges on the invoice are to hard to understand",Overcharged - charged more than was agreed on
"Brother owns a Ford Dealership and handles such items at a price (""free"") that Jiffy Lube would be unlikely to match ",Price too high
The price,Price too high
"First, it is always different people working there",Other issues
Your prices are outrageous,Price too high
"Didn't put an updated next oil change sticker in the window, plus your just too expensive !!! I can get synthetic oil for the price you charge",Overcharged - charged more than was agreed on
I believe that Jiffy Lube tries to sell you unnecessary services to boost their bottom line,Overselling-Pressure to buy
Too expensive,Price too high
On the high side on price for an oil change,Price too high
Expensive,Price too high
The tech that I wouldn't trust,Untrustworthy\Mistrust
I asked for cheapest oil change and was told I needed this expensive oil which I had on idea,Price too high
They serviced someone else's car before mine,Later-arriving customers served ahead of me
"The time before this last oil change, they didn't secure a panel or whatever it was and I had to go to the Hyundai dealership to have it fixed/secured",Competition-prefer other car care chain
I would plan on going to a dealer for anything more complicated,Competition-prefer other car care chain
I am used to clean vehicle and fluids checked and topped off,Other service issues
95% positive that my car window was scratched,Interior/Exterior car damage
"After taking my car to get the oil changed, something proceeded to fall off of my car as I was driving on the highway",Interior/Exterior car damage
I have a personal mechanic that handles all my needs for my vehicle,Competition-prefer local mechanic
Asked for a basic oil change and was upgraded without asking me and was charged more for it,Overcharged - charged more than was agreed on
"I was the only vehicle in the bays  5 kids working, only 1 kid (avery) was actually working",Service took too long
Recommended and charged for services with over the top prices,Overcharged - charged more than was agreed on
Husband performs all routine maintenance on our cars,Competition-prefer local mechanic
Have my Corvett serviced at local Chevy dealer with a specialist tech,Competition-prefer other car care chain
I asked for a tire rotation and they did not do one,Tire rotation service issue
Oil filter installed improperly,Oil filter issue
Too expensive,Price too high
Too expensive,Price too high
"Service rep offered my 2016 vehicle high mileage oil, made me feel like they weren't aware of what they were selling me",Misinformation about car/service needs given to customer
I had multiple additional charges for bringing my Volvo in for an oil change compared to when I previously brought in my Acura,Overcharged - charged more than was agreed on
Time,Service took too long
I take it elsewhere for service other than oil changes,Competition-prefer other car care chain
I usually use someone else for other repairs,Competition-prefer local mechanic
"well first I have a brand new car I'm also the first and only owner and have less the 20k miles on my vehicle they told me, my break fluid tested 4 percent and that I would need a break flush which cost $99.99",Price too high
"I have been to many different places for an oil change but have never paid so much, even for synthetic oil",Price too high
Usually service with jiffy lube is fine
I asked for the cheapest oil change and he charged me $40 when they had a guy standing outside with a sign for $22.99,Overcharged - charged more than was agreed on
"They forgot to use my Groupon, told me to try to sell it to a coworker or come back in a few months for another oil change",Discount/coupon issue
"After passing an employee holding a sign advertising a good price for an oil change, I was not asked what level of service I wanted when my information was taken",Price too high
"$20 CHARGE FOR A SIGNAL LIGHT",Overcharged - charged more than was agreed on
I felt as if I was overcharged,Overcharged - charged more than was agreed on
Too expensive comparitvely,Price too high
I have a regular mechanic I take the car to whenever it needs routine maintenance,Competition-prefer local mechanic
Over priced and lied to,Price too high
DO NOT like the constant pressure of store personnel to buy air filters or discuss services that I didn't come in to get,Overselling-Pressure to buy
Sometimes the staff is not very friendly,Unprofessional employees
The price of the oil change is way too high,Price too high
I can do most other matainence myself,Competition-prefer local mechanic
A lot of grease on outside of my driver door and on drivers seat and door interior,Other service issues
Have warranty on everything else or easy to do myself,Overcharged - charged more than was agreed on
"Vacuum was not completed, although invoice says it was",Vacuuming not done propertly
"Price of synthetic oil doubled, What the Hell! Oil prices are down",Price too high
Do most myself,Competition-prefer local mechanic
"Mostly cost, prices are extremely to high for a lube change",Price too high
I had to bring my car right back after having an oil change due to my car smoking,Oil filter issue
The female associate (Iracely I believe that was her name) was extremely rude,Unprofessional employees
They began service on my car then tried to charge me $75 for a routine oil change that at every other location cost less than $40,Overcharged - charged more than was agreed on
I have heard too many stories about sales people recommending things that customers don't really need,Overselling-Pressure to buy
An employee was wearing marijuana socks with shorts so it was completely visible by other customers and myself,Unprofessional employees
My car is a Mercedes Benz and not everyone can work on these cars,Employees not knowledgeable
You're guy told me I needed a part changed and that it was a driving hazard,Overselling-Pressure to buy
"Customer service was poor - the assistant manager who I was working with during the entire transaction was not friendly, did not speak clearly to me and was generally unhelpful as I was visiting this location for the first time and giving my business to a Jiffy Lube for the first time in 6 years",Service took too long,Poor customer service
They broke my AC one time,Interior/Exterior car damage
I thought that in the signature oil change service that you got interior vacuuming and also windshield fluid check and fill and neither were done,Vacuuming not done propertly,"Fluids not topped off (ie engine coolant, washer fluid)"
Not a place for other services
have my own mechanic,Competition-prefer local mechanic
I don't use Jiffy Lube for any other service besides oil changes,Competition-prefer other car care chain
There is a chronic problem with either striping the screws that hold on the undercarriage or losing the screw this has happened on three cars now,Interior/Exterior car damage
"For one, I was shocked at the price of the oil change",Price too high
Did not have the oil that I normally use,Item out of stock
"I have a mechanic who does other work but I like to have my oil changed at Jiffy Lube, quick & easy",Competition-prefer local mechanic
I would rather have a reputable certified auto mechanic perform other routine maintenance on my vehicle,Competition-prefer local mechanic
I usually only go to Jiffy Lube if I can't go to my primary mechanic,Competition-prefer local mechanic
This is second time i was about to leave after my oil change an items marked completed were not done,Other service issues
Maintenance is done by a family friend,Competition-prefer local mechanic
They don't pay attention to notes on your computer,Poor customer service
Depends what is needed done but would go to local small business machanic,Competition-prefer other car care chain
husband does repairs,Competition-prefer local mechanic
Less expensive at other places,Price too high
i do this myself,Price too high
I asked the man to only give me the oil included in the signature service and he still uncharged me,Overcharged - charged more than was agreed on
Very poor service,Poor customer service
They lied to me told me the brake fluid was so low they could not check it,Misinformation about car/service needs given to customer
I have major service maintainance done at my car dealer,Competition-prefer other car care chain
To expensive for a oil change,Price too high
I am upset that the $29.99 special has been discontinued,Other issues
"Staff was unprofessional, expensive and I had to get the problem fixed again (by my mechanic) within 12 hours of jiffy lube service",Price too high,Unprofessional employees,Competition-prefer local mechanic
The oilstick got  broken by one of the guys that work there,Interior/Exterior car damage
Have somewhere else I use for other things,Competition-prefer other car care chain
Too expensive,Price too high
I use a local garage has experienced technicians,Competition-prefer local mechanic
Charged me $20.00 more than I have ever paid for the same oil change at the same place,Overcharged - charged more than was agreed on
The woman that handled my information was very rude,Unprofessional employees
I use the dealer for all maintenance work,Competition-prefer other car care chain
This is the first time I've had an experience that wasn't great,Poor customer service
I will go to my dealership for warranty upkeep purposes,Competition-prefer other car care chain
They did not vacuum my floors like they said,Vacuuming not done propertly
Cost - much more expensive than other places for an oil change,Price too high
Your prices are outrageous,Price too high
Took almost 45 min,Service took too long
I was in the lobby 36 minutes before anyone said anything to me,Service took too long,Poor customer service
"Had to wait at ""Not So Jiffy Lube"" 25 freaking minutes to get an oil change",Service took too long
The person that helped me had no idea what car I was even driving,Employees not knowledgeable
My Ford mechanic does all the maintenance on this car,Competition-prefer local mechanic
They were suppose to check all fluids and the next day I needed power steering fluid so they didn't check all fluids like I asked so it makes me think they didn't do the rest of the stuff that I asked,Overcharged - charged more than was agreed on
I arrived at 8:11am and the shop was suppose to open at 8am,Unprofessional employees
They indicated that they cleaned the carpets and windows on my receipt,Other service issues
the checklist on my recipt wasnt done,Overcharged - charged more than was agreed on
They broke my light switch that control my head lights,Interior/Exterior car damage
"$88 for an oil change? WHAT A JOKE!",Price too high
I was very disappointed with the service,Other service issues
I go to a mechanic and not a lube tech for needed repairs,Competition-prefer local mechanic
"they did not top off all the fluids,  spilt oil on front of car and did not clean it up, tried to get me to buy things for my car that i did not need wiper blades and rad  cap",Other service issues
"It's nothing about my experience, just that I am comfortable taking my car to Jiffy Lube for an oil change, but if it needs other work done, I will take it to a shop",Competition-prefer other car care chain
Have another mechanic I take the car,Competition-prefer local mechanic
The mechanic tried way too hard to sell me stuff that does not need to be serviced,Competition-prefer local mechanic
"Other than oil changes, I prefer to go to my dealer",Competition-prefer other car care chain
I have a good mechanic already,Competition-prefer local mechanic
I'm not convinced the staff knows anything more than how to change fluids & filters,Employees not knowledgeable
My vehicle is still under the manufacturers warranty,Competition-prefer other car care chain
I feel like I am being taken advantage of & always have to choose the more expensive services,Price too high
Have been satisfied with other shops for other maintenance needs,Competition-prefer local mechanic
Other mechanics have better pricing,Competition-prefer local mechanic
Bad services over charges and didn't even take coupons,Overcharged - charged more than was agreed on
I usually do routine maintenance at my mechanic,Competition-prefer local mechanic
I do most of the other services myself,Competition-prefer local mechanic
"I had an oil change done and a battery replaced, service was quick but when I checked under the hood when I got home there were tools, trash, and even loose parts from my car were left under there",Unprofessional employees
"I will only receive an oil change because I have been going to the same location for years and it is convenient, however one employee was very unprofessional and was trying to ask me out",Unprofessional employees
"Prices were to high but we are leaving on vacation next week and didn't have time to look around for discounts, or specials!",Price too high
The manager? (Had on white shirt)was a weirdo made me feel uncomfortable,Unprofessional employees
"If you stop bringing the air filter to me and offer a new one, I'll consider",Overselling-Pressure to buy
I was charged $475 for for a wheel bearing and $ 30 for a light bulb and on top of that they left my air filter out,Overcharged - charged more than was agreed on
The employees at Jiffy Lube try to get me to buy everything while I'm there and tell me my vehicle needs all sorts of things done to it when I only came in for an oil change and that was all that I wanted,Overselling-Pressure to buy
I felt it was a bit over priced for the services I received,Price too high
When they changed my oil the did not reset the maintenance required light so I will probably just go to the dealer from now on to be sure that everything is actually done right,"Oil service light not reset "
"$130.00 to change oil in sons car is bullshit and way to expensive",Price too high
They tried to sell high perf oil air filter and cab filter for an extra $150,Overselling-Pressure to buy
They replaced my windshield wipers and they blew off while driving on the freeway during a rainstorm!,Interior/Exterior car damage
I think my local mechanic is more capable of taking care of those issues,Competition-prefer local mechanic
Have an auto mechanic that I use,Competition-prefer local mechanic
Watched 3 disatisfied customers voice their opinions while i waited 1.5 hours for my oil change that i was told would take 30 minutes,Service took too long,Unprofessional employees
"Technician told me that Subaru specified that my car should have the brake fluid replaced and the differential fluid changed, which would have cost me over $150",Price too high
go to dealer,Competition-prefer other car care chain
Items seem to be overpriced,Price too high
No attempt was made to reconcile the frustration from having to get a window rolled up that was carelessly rolled down in spite of having window-lock on,Interior/Exterior car damage
My son is an auto mechanic,Competition-prefer local mechanic
I have a mechanic I use for,Competition-prefer local mechanic
They got oil all over my floor mats AGAIN,Interior/Exterior car damage
The staff are really rude not helpful,Unprofessional employees
I go to a longtime auto shop that I've used for years,Service took too long
Took 5 hours when I was told it should only take 2,Service took too long
"Every time I go to a jiffy lube, the service gentleman would always give me a quote, before they touch your vehicle",Service took too long
I have a warranty with jeep,Competition-prefer other car care chain
lack of trust based on incompetent inspector,Untrustworthy\Mistrust,Unprofessional employees
"My air filter was not inspected, I went in knowing I had a front right single light out and that was over looked by this jiffy lube location",Unprofessional employees
"I feel like the some technicians are completely not knowledgeable in regards to transmission flushes, rotating tires",Employees not knowledgeable
I can receive the same services with better customer service at a competitor,Poor customer service
I had a tire rotation done at the mesquite location and they charged me $10 then I had another done at the Forney location and they charged me $29,Tire rotation service issue,Overcharged - charged more than was agreed on
It was WAY TOO EXPENSIVE,Price too high
I prefer other service done at a car dealer,Competition-prefer other car care chain
Do not look to jiffy lube for service beyond oil changes,Competition-prefer other car care chain
The Jiffy Lube was understaffed and notattentive to the service I needed done the service was extremely slow I spent all afternoon for a simple oil change,Unprofessional employees,Service took too long
Customer service is pushy and recommends things that aren't needed and prices are above average,Price too high
They did not check the battery and the next day it died and I was stranded,Alignment or Battery service issues
I felt like they were asking to do a lot of extra work on the carto increase their profit,Overselling-Pressure to buy
Not happy with past service and way employees presented themselves,Unprofessional employees,Poor customer service
The interactions I had with employees were not very friendly and their overall demeanor suggested a lack of interest in their job,Unprofessional employees
Work with my original dealer,Competition-prefer other car care chain
I was almost certainly overcharged,Overcharged - charged more than was agreed on
I have another person servicing my car,Competition-prefer local mechanic
The lube was done in about 15 minutes so it left me uneasy that they checked everything,Other issues
Your manager was pushing items and not listening to what I needed,Overselling-Pressure to buy
My dealership gives me free oils changes and other maintenance checks,Competition-prefer other car care chain
One worker there was willing to let me choose an oil that could invalidate my car warranty,Untrustworthy\Mistrust,Misinformation about car/service needs given to customer
"Ac was no longer working after visit little air flow, cabin air filter was not properly installed after being take",Interior/Exterior car damage
Price is way too high,Price too high
Well I did love jiffy but this visit did me in the heat said manager Billy talked me out of getting my tires rotated the way I wanted then I said well I want the front moved to the back he said best where they are no need to waste money I said can't believe you just said that then I wanted a price on brakes and wanted to get my rear seal replaced had priced it on my last oil change he said well it will take to long today OMG! It was 3 pm and they weren't busy so I'm mad so they change oil only then said I'm done and I had to ask and wait on a brake quote while checking out and  when I was there in the past friendly staff quick quotes so I could get it done  and red carpet this time nothing talked me out of repairs  so I went right down rd and got my tires rotated no prob,Price too high
